# melange 6.0.1-54 — generated by scripts/status/extract_melange_surface.sh
Belt.HashSet.String	reduceU
Belt.HashSet.String	remove
Belt.HashSet.String	size
Belt.HashSet.String	toArray
Belt.Id	comparable
Belt.Id	comparableU
Belt.Id	getCmpInternal
Belt.Id	getEqInternal
Belt.Id	getHashInternal
Belt.Id	hashable
Belt.Id	hashableU
Belt.Int	fromFloat
Belt.Int	fromString
Belt.Int	toFloat
Belt.Int	toString
Belt.List	add
Belt.List	cmp
Belt.List	cmpByLength
Belt.List	cmpU
Belt.List	concat
Belt.List	concatMany
Belt.List	drop
Belt.List	eq
Belt.List	eqU
Belt.List	every
Belt.List	every2
Belt.List	every2U
Belt.List	everyU
Belt.List	flatten
Belt.List	forEach
Belt.List	forEach2
Belt.List	forEach2U
Belt.List	forEachU
Belt.List	forEachWithIndex
Belt.List	forEachWithIndexU
Belt.List	fromArray
Belt.List	get
Belt.List	getAssoc
Belt.List	getAssocU
Belt.List	getBy
Belt.List	getByU
Belt.List	getExn
Belt.List	has
Belt.List	hasAssoc
Belt.List	hasAssocU
Belt.List	hasU
Belt.List	head
Belt.List	headExn
Belt.List	keep
Belt.List	keepMap
Belt.List	keepMapU
Belt.List	keepU
Belt.List	keepWithIndex
Belt.List	keepWithIndexU
Belt.List	length
Belt.List	make
Belt.List	makeBy
Belt.List	makeByU
Belt.List	map
Belt.List	mapReverse
Belt.List	mapReverse2
Belt.List	mapReverse2U
Belt.List	mapReverseU
Belt.List	mapU
Belt.List	mapWithIndex
Belt.List	mapWithIndexU
Belt.List	partition
Belt.List	partitionU
Belt.List	reduce
Belt.List	reduce2
Belt.List	reduce2U
Belt.List	reduceReverse
Belt.List	reduceReverse2
Belt.List	reduceReverse2U
Belt.List	reduceReverseU
Belt.List	reduceU
Belt.List	reduceWithIndex
Belt.List	reduceWithIndexU
Belt.List	removeAssoc
Belt.List	removeAssocU
Belt.List	reverse
Belt.List	reverseConcat
Belt.List	setAssoc
Belt.List	setAssocU
Belt.List	shuffle
Belt.List	size
Belt.List	some
Belt.List	some2
Belt.List	some2U
Belt.List	someU
Belt.List	sort
Belt.List	sortU
Belt.List	splitAt
Belt.List	tail
Belt.List	tailExn
Belt.List	take
Belt.List	toArray
Belt.List	unzip
Belt.List	zip
Belt.List	zipBy
Belt.List	zipByU
Belt.Map	checkInvariantInternal
Belt.Map	cmp
Belt.Map	cmpU
Belt.Map	eq
Belt.Map	eqU
Belt.Map	every
Belt.Map	everyU
Belt.Map	findFirstBy
Belt.Map	findFirstByU
Belt.Map	forEach
Belt.Map	forEachU
Belt.Map	fromArray
Belt.Map	get
Belt.Map	getData
Belt.Map	getExn
Belt.Map	getId
Belt.Map	getUndefined
Belt.Map	getWithDefault
Belt.Map	has
Belt.Map	isEmpty
Belt.Map	keep
Belt.Map	keepU
Belt.Map	keysToArray
Belt.Map	make
Belt.Map	map
Belt.Map	mapU
Belt.Map	mapWithKey
Belt.Map	mapWithKeyU
Belt.Map	maxKey
Belt.Map	maxKeyUndefined
Belt.Map	maxUndefined
Belt.Map	maximum
Belt.Map	merge
Belt.Map	mergeMany
Belt.Map	mergeU
Belt.Map	minKey
Belt.Map	minKeyUndefined
Belt.Map	minUndefined
Belt.Map	minimum
Belt.Map	packIdData
Belt.Map	partition
Belt.Map	partitionU
